mu,z,g,alpha,c,epsilon,bR,beta,a,bT,eT,eT,kA,j,kB,n,d,f,nK,rK,Ki,Kj,dKO,Error,Wterror,Koerror,EntryNumber
0.3904157,0.029514828,0.095347195,0.000699952,0.002249904,0.007000002,0.006035223,0.300007422,0.0066,0.037691478,100,200,182601.0329,3.22E-07,4.2533,1,1000,1.38629,1887632.869,1045900,0.2,3.579392175,100,4619.262822,2025.797035,2593.475879,75
0.400377774,0.02783259,0.099826882,0.000575499,0.002224673,0.00779967,0.007779889,0.302504178,0.0066,0.043128952,100,200,250205.2627,3.22E-07,4.2533,1,1000,1.38629,1962717.919,1045900,0.2,3.579392175,100,4322.34476,1682.978347,2639.374618,76
0.39002763,0.029471506,0.095098804,0.000699,0.002165721,0.009758832,0.006976565,0.300032235,0.0066,0.039649805,100,200,170225.3102,3.22E-07,4.2533,1,1000,1.38629,1765351.517,1045900,0.2,3.579392175,100,3990.775464,1831.975824,2158.805324,77
0.399724192,0.031586437,0.095182195,0.000598829,0.00225,0.00970417,0.007910624,0.312303165,0.0066,0.044293976,100,200,258106.791,3.22E-07,4.2533,1,1000,1.38629,1840198.618,1045900,0.2,3.579392175,100,5193.182811,1920.093653,3273.131362,78
0.403883327,0.029209659,0.096711743,0.0007,0.002212358,0.010003008,0.00918783,0.311491521,0.0066,0.044312992,100,200,176390.778,3.22E-07,4.2533,1,1000,1.38629,1966118.387,1045900,0.2,3.579392175,100,3601.185946,1677.127094,1924.068544,79
0.405677885,0.031180438,0.099773301,0.000533974,0.001961154,0.007627874,0.010574954,0.301435015,0.0066,0.044283478,100,200,241823.3853,3.22E-07,4.2533,1,1000,1.38629,1892181.646,1045900,0.2,3.579392175,100,4847.772829,1207.738067,3640.101123,80
0.401387105,0.028366718,0.096957122,0.000618282,0.00189977,0.010198277,0.012291394,0.308126441,0.0066,0.040818059,100,200,180272.4978,3.22E-07,4.2533,1,1000,1.38629,1883632.2,1045900,0.2,3.579392175,100,5035.928979,2135.973448,2899.969366,81
0.390327239,0.031999395,0.094461735,0.000699972,0.00225,0.008162038,0.005378512,0.303114279,0.0066,0.04431282,100,200,221408.024,3.22E-07,4.2533,1,1000,1.38629,1910644.501,1045900,0.2,3.579392175,100,4045.609657,1619.234263,2426.394309,82
0.396825805,0.031934743,0.094413472,0.000681359,0.002249488,0.007509227,0.009763979,0.308598362,0.0066,0.044312883,100,200,183031.5826,3.22E-07,4.2533,1,1000,1.38629,1894737.463,1045900,0.2,3.579392175,100,3952.115877,1648.453634,2303.674864,83
0.403891053,0.027157981,0.094015974,0.000676777,0.001660413,0.007039103,0.011575276,0.301809038,0.0066,0.044312865,100,200,168171.9391,3.22E-07,4.2533,1,1000,1.38629,1928088.857,1045900,0.2,3.579392175,100,3974.249626,1342.619147,2631.644106,84
0.396545482,0.027331758,0.094120677,0.0007,0.002226378,0.007208239,0.006092535,0.302384071,0.0066,0.044313,100,200,188871.3451,3.22E-07,4.2533,1,1000,1.38629,1779374.395,1045900,0.2,3.579392175,100,3406.466976,1433.628504,1972.843868,85
0.397806899,0.031444946,0.098965763,0.000584648,0.002031221,0.010189511,0.01184607,0.300305992,0.0066,0.044309304,100,200,195715.0761,3.22E-07,4.2533,1,1000,1.38629,1791312.694,1045900,0.2,3.579392175,100,4133.155037,1480.224068,2841.1679,86
0.396895925,0.031999916,0.094673745,0.000699998,0.001688785,0.008582965,0.013583025,0.300881704,0.0066,0.043509931,100,200,190843.5325,3.22E-07,4.2533,1,1000,1.38629,1931077.755,1045900,0.2,3.579392175,100,4241.764998,1566.693747,2675.100864,87
