Population,Hour,SimulationValue,CellValue,RsquareValue,PctContribution
ThyNaive,216,4393.97492437555,86704.4015954203,350.909040862965,0.000821994784810106
ThyNaive,216,4393.97492437555,93200.1078868619,408.479974348223,0.00095685311437937
ThyNaive,216,4393.97492437555,122176.881771043,718.53741700783,0.0016831541530502
ThyNaive,216,4393.97492437555,200841.353865522,1998.83676588557,0.00468222019359787
ThyNaive,288,10233.1196493808,450693.790533114,1852.6704206799,0.00433982954678428
ThyNaive,288,10233.1196493808,580761.240630771,3108.40791833203,0.00728136012582579
ThyNaive,288,10233.1196493808,754570.183126163,5290.82242174829,0.0123936061246476
ThyNaive,336,18051.8525341001,1575137.28235659,7440.14376684778,0.0174283323095531
ThyNaive,336,18051.8525341001,312700.664425818,266.419392863506,0.000624080106250661
ThyNaive,336,18051.8525341001,287437.404281746,222.692219532197,0.000521650404398494
ThyNaive,336,18051.8525341001,1579355.3996767,7480.5088068466,0.0175228863064695
ThyNaive,336,18051.8525341001,1325179.78788444,5243.15429645442,0.0122819448511254
ThyNaive,432,56084.6605180455,3207804.50548517,3157.96288650658,0.00739744127694331
ThyNaive,432,56084.6605180455,732014.207611665,145.249508585584,0.000340242982226857
ThyNaive,432,56084.6605180455,3730214.34442423,4291.61517018656,0.0100529905973067
ThyNaive,432,56084.6605180455,490675.577164664,60.0444815098112,0.000140652547840641
ThyNaive,432,56084.6605180455,1254940.14297859,456.925584981404,0.00107033562594272
ActivatedNaive,96,6643.41883547178,10925.9559905997,0.415545910065747,9.73404874617079e-07
ActivatedNaive,96,6643.41883547178,3828.70659234452,0.179508384052931,4.20493456533147e-07
ActivatedNaive,96,6643.41883547178,2802.16810116445,0.334319759427824,7.83134848942116e-07
ActivatedNaive,168,15307.8166012676,26139.351576832,0.500672239502575,1.17281096194677e-06
ActivatedNaive,168,15307.8166012676,27627.216092214,0.647668203613925,1.51714496824799e-06
ActivatedNaive,168,15307.8166012676,21508.4209187986,0.164074668657763,3.84340402357417e-07
ActivatedNaive,168,15307.8166012676,27627.216092214,0.647668203613925,1.51714496824799e-06
ActivatedNaive,216,26703.2434465298,19385.4934266358,0.0750977817397922,1.75914489946195e-07
ActivatedNaive,216,26703.2434465298,21280.5927904357,0.0412377748597538,9.65983543442768e-08
ActivatedNaive,216,26703.2434465298,23701.0262118717,0.0126402655340204,2.96094746434226e-08
ActivatedNaive,216,26703.2434465298,34988.9634540297,0.0962792008135175,2.25531382034988e-07
