2.2483e+05,1.3435e+06,18175,2.0656e+05,1.1853e+06,390.84,13575,18267,1.5821e+05,4252.2,0.97366,0.040352
2.2679e+05,1.3567e+06,18458,2.0835e+05,1.1966e+06,398.47,13767,18447,1.6017e+05,4335.3,0.97351,0.040667
2.2876e+05,1.3699e+06,18743,2.1013e+05,1.2078e+06,406.2,13960,18627,1.6213e+05,4419.5,0.97336,0.040982
2.3071e+05,1.383e+06,19031,2.1191e+05,1.2189e+06,414.04,14154,18807,1.6409e+05,4504.8,0.97322,0.041296
2.3267e+05,1.396e+06,19320,2.1368e+05,1.23e+06,421.97,14348,18988,1.6603e+05,4591.2,0.97307,0.041609
2.3463e+05,1.409e+06,19611,2.1546e+05,1.241e+06,429.99,14544,19169,1.6798e+05,4678.7,0.97292,0.041922
2.3658e+05,1.4219e+06,19905,2.1723e+05,1.252e+06,438.12,14740,19350,1.6991e+05,4767.4,0.97276,0.042234
2.3853e+05,1.4347e+06,20200,2.19e+05,1.2628e+06,446.35,14937,19531,1.7184e+05,4857.1,0.97261,0.042545
2.4048e+05,1.4474e+06,20498,2.2076e+05,1.2736e+06,454.67,15135,19712,1.7377e+05,4948,0.97246,0.042856
2.4242e+05,1.4601e+06,20797,2.2253e+05,1.2844e+06,463.1,15333,19894,1.7568e+05,5040,0.9723,0.043166
2.4437e+05,1.4726e+06,21099,2.2429e+05,1.295e+06,471.63,15533,20075,1.7759e+05,5133.1,0.97214,0.043475
2.4631e+05,1.4851e+06,21402,2.2605e+05,1.3056e+06,480.25,15733,20258,1.7949e+05,5227.4,0.97199,0.043784
2.4825e+05,1.4975e+06,21708,2.2781e+05,1.3162e+06,488.97,15934,20440,1.8138e+05,5322.8,0.97183,0.044091
2.5019e+05,1.5099e+06,22015,2.2957e+05,1.3266e+06,497.8,16136,20623,1.8326e+05,5419.3,0.97167,0.044398
2.5213e+05,1.5221e+06,22324,2.3133e+05,1.337e+06,506.72,16338,20806,1.8513e+05,5517,0.9715,0.044703
2.5407e+05,1.5343e+06,22636,2.3308e+05,1.3473e+06,515.75,16541,20989,1.8699e+05,5615.8,0.97134,0.045008
2.5601e+05,1.5464e+06,22949,2.3484e+05,1.3576e+06,524.87,16745,21173,1.8884e+05,5715.7,0.97117,0.045312
2.5795e+05,1.5584e+06,23265,2.3659e+05,1.3677e+06,534.09,16950,21357,1.9069e+05,5816.8,0.97101,0.045614
2.5989e+05,1.5704e+06,23582,2.3835e+05,1.3778e+06,543.42,17155,21541,1.9252e+05,5919,0.97084,0.045915
2.6182e+05,1.5822e+06,23901,2.401e+05,1.3879e+06,552.84,17361,21726,1.9434e+05,6022.3,0.97067,0.046216
2.6376e+05,1.594e+06,24222,2.4185e+05,1.3978e+06,562.36,17568,21911,1.9615e+05,6126.8,0.9705,0.046515
2.657e+05,1.6057e+06,24545,2.436e+05,1.4077e+06,571.99,17776,22096,1.9795e+05,6232.5,0.97033,0.046812
2.6763e+05,1.6173e+06,24871,2.4535e+05,1.4175e+06,581.71,17984,22282,1.9974e+05,6339.3,0.97016,0.047109
2.6957e+05,1.6288e+06,25197,2.471e+05,1.4273e+06,591.53,18193,22468,2.0151e+05,6447.2,0.96999,0.047404
